"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"🥰","0","0","2025-11-15T06:00:58.000Z","miswaroh7","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7380372527966700560","7572828130332492560","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b29e385899b635e93d7746902edfaf44~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=42645985&x-expires=1763467200&x-signature=HikheztJzR%2Byi%2Frt2UDyozMg8Oc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"minum"" dlu","0","0","2025-11-04T12:54:40.000Z","vann012_0","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7085148742341248005","7568852814097826580","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/adcb8080a97a7d6593b53fc98381d04b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c1cd26c2&x-expires=1763467200&x-signature=Jb%2FqEFWhjcuMX6J40QeFasqp4VI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"mimang TK bagus","0","0","2025-11-04T11:58:31.000Z","mami.mimi88","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7381469126143624208","7568838352657515285","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/59d1f3d4af76bf6905b3b423f3752c2c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7430bd7f&x-expires=1763467200&x-signature=QDJCQ6KQZMvxQeuQQtwgG9o3lpc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bukti nya motor saya mbrebet😅😅","0","0","2025-11-04T11:32:22.000Z","alfino.syifa.a","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7361727434012017670","7568831582716625684","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/62bf83e787734b08c280e05a3aab1ee7~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=60f4b08a&x-expires=1763467200&x-signature=BDgYZ28DtmZy%2BhP8DKl9F9qy9gY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bahlil b nya apa","0","0","2025-11-04T11:17:56.000Z","rehan.silent14","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7224571304790705153","7568827894811460359","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5367e90e160ba229144c080ae146511e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=25844788&x-expires=1763467200&x-signature=zkmB7E4CpsHty7CWMs3ovMH0kNM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"JANGAN SALAHKAN RAKYAT JIKA TERJADI DEMO LAGI","0","0","2025-11-04T10:44:33.000Z","rumahtanpaatap157","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7006908142899397659","7568819279661286162","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3d24b93e7bae5b922f541b17b4a9a87d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=fc5d33c0&x-expires=1763467200&x-signature=D6n9xiJKXlK6KvqwuIunq2rejLs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"TOLONG BANTU SAYA KATAIN DIA😏😏","0","0","2025-11-04T00:49:32.000Z","isshanie28","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6547841473461895169","7568665897122185992","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/888ee4741594917624e46a5322e60987~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a7594e83&x-expires=1763467200&x-signature=32JjVgw70A9NJqC4n7k%2FM8fFg38%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"PECAAAT GAKKKK","0","0","2025-11-03T22:01:40.000Z","notme.yeh","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","79291189207","7568622648889852679","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/36b3b9fb1740483d0ac740dc59332402~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c636d893&x-expires=1763467200&x-signature=luOOkTOuUniZXdgagAxrRvQzI28%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"pecat Bahlil","0","0","2025-11-03T18:53:33.000Z","rucasmanuel","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7126965714066686977","7568574212391502600","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b33192472677f0d6af97db3756348554~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8c78dab7&x-expires=1763467200&x-signature=FWq9So1kKhEehekivic%2BnNcLr4w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"bukti di negara lain kok di buat bukti .😁😁","0","0","2025-11-03T16:37:44.000Z","rori47289","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7348860304438756358","7568539215954576146","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a8555312b0642c0ac9676d4fb7883be0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f16d065a&x-expires=1763467200&x-signature=psdYrNV2yeXviNXzm9nPAGhl6qY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"mereknya beda pak","0","0","2025-11-03T08:57:59.000Z","rosyid_wongjowo","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7392452147545228293","7568420727964222229","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0a54520904ad7c2792af531a83919709~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=da21caef&x-expires=1763467200&x-signature=n74Dd1mJi6lm8BC3huMg6GiUigM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"","0","0","2025-11-03T08:31:42.000Z","peduli_lindungi_rajib","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7466437197605585921","7568413930172515089","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/713bacb9c08077c32511133b0f3c89d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c0f4d413&x-expires=1763467200&x-signature=a7RIKIGbjIi6S756wVCwcTSkoiY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"loL","0","0","2025-11-03T07:35:32.000Z","mantanku4545","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7359173281716864006","7568399481599853333","https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b885b019836be843074a4ed5d7c0a520~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dedb3e96&x-expires=1763467200&x-signature=kyyoXdVuC3mkyZWJaCSvmeJiKe0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a"
"Bahlil etanol","0","0","2025-11-04T22:45:00.000Z","canonly_smile1","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7400963019411162117","7569004895320703762","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d43db6a45147eb6eda277755d913f10f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=460f6734&x-expires=1763467200&x-signature=Sue%2BF%2FbHfHGa%2FMIkbYJ7mMCJT90%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ko jdi mentri y...😂","0","0","2025-11-05T16:37:13.000Z","johanneschandra73","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6983222926570390530","7569281240156603157","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7080483274358784027~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dba43064&x-expires=1763467200&x-signature=ldlJ1W0RlCMSKgPC8oAgMW5XcUw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ini yg bikin kebijakan 🤣 motor banyak rusak malah mintak ganti ke Pertamina 😆😆😆 kocak kocak
jngan buat kebijakan klau hanya mrugikan sesama","0","0","2025-11-04T05:46:05.000Z","rosiocie29","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6861558028778292225","7568741598848041746","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6aa9ee36244903b77201489acde35fcd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0657830e&x-expires=1763467200&x-signature=NSzF0dz%2FY%2BrgtHIOHdNaa6uzdc8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pecat Mentri Bahlil pak presiden","0","0","2025-11-04T15:55:42.000Z","coman741","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7355095422925325313","7568899458105541392","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b97d886d4d8720638d6d6cca9d1c8e66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9316f6bf&x-expires=1763467200&x-signature=X2JidIogxFmwkmYH%2BCFvZcXLaxU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"motor marahi remuk","0","0","2025-11-04T09:13:44.000Z","budi09777","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7251929073911710726","7568795314380456722","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c4effb11&x-expires=1763467200&x-signature=LOAssKzIdUgP4y5sW3xhbJ7CwSU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"🤣 muka meme","0","0","2025-10-30T09:43:16.000Z","afros17","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7163165177021170693","7566947394048000776","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/de2e8685d2a91cd09275cfbb0783ddfa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=411684a2&x-expires=1763467200&x-signature=ySRKafNSnr6H5H0ESGiE19%2FtZps%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"oh yg gx bgus bkn etanol tpi kpemimpinan bpk mungkin yah 😂","0","0","2025-10-30T16:26:01.000Z","putrawiruzu","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6533904263298105346","7567051863770563335","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7350030040716361733~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d3cd1184&x-expires=1763467200&x-signature=WNjSZmlRfAdNgWjPBBq8uZm0ebw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sudah Oplos kok masih aja Rugi","1","0","2025-10-16T05:23:08.000Z","hansxdstore","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6962455853367936002","7561685057967833876","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4863cd4d2e98b6b78c46f7e4e7fa320a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b106a647&x-expires=1763467200&x-signature=GFLXPBZbzqo9vGjbO5%2FO7jE4WOM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"hidup sekali di jadi wni juga🗿","1","0","2025-10-16T04:11:14.000Z","_denzzzzzzzz","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6923915210647192578","7561667305571173140","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ae16717ef35a91304d7e489236d16e45~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=04ab2491&x-expires=1763467200&x-signature=fklbjqJ1lDTg6VFCa%2BFyuZkzDR4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bensin dicampur etanol tidak membuatmu miskin","1","0","2025-10-16T03:45:38.000Z","abahanies7272","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7551925557378991122","7561660719138554642","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3df1d2c1770f16e63e792bf88fbc6a2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1bbde8cc&x-expires=1763467200&x-signature=lPBwGy%2B8ON0KykzoZxRBOBZPUaY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Sya setuju dengan keritikan abng, soalnya klo minyak pake campuran etanol apa kata dunia klo yg pake motor 2Tak termasuk sya yg pake motor 2Tak😢😭😭","1","0","2025-10-16T03:02:44.000Z","fizr_black01","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7309167782141658113","7561649651322520328","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/46187136261f4c6a82e37730b8d7864f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d415eec5&x-expires=1763467200&x-signature=Y6a2lu%2Fj6qc0yMR9SWpJNH6LxdQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kembaran ny","1","0","2025-10-16T02:05:01.000Z","rickyjoh1","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7461680293978080273","7561634782120149767","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/00b6a7139ed3fef80ab14d3776f89060~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=15d8f747&x-expires=1763467200&x-signature=Tq3kxvJBMYBUPD%2BSaSNKClSKu6w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bahlil b nya apa","1","0","2025-10-16T00:36:10.000Z","5tp_suklover______02","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7487614106971948039","7561610084208640769","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0ce3f447bbec8946befcb728c71a5a72~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c0fefb1&x-expires=1763467200&x-signature=kVh9qNThoeBEXSuqErdHrzBg19s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"apakah Pertamax juga dicampur🤔?","1","0","2025-10-16T00:16:48.000Z","mifta_hunter","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6855998871181804545","7561606876790670087","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f892614eecb5995225583fd2e9fc4f5f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ee69cfd&x-expires=1763467200&x-signature=pzS9egaTaaWR%2BfdDyPRbZw1e46U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bukan ga punya hati tpi ga punya otak","1","0","2025-10-16T00:15:29.000Z","boncesss02","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7512793305852281876","7561606490848609032","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7c196c76d98a957d085e5888b4e3c50f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9f3832f&x-expires=1763467200&x-signature=trRMpck%2Bka3Cezkh0xwbrTIdFEE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"terus gimana pak motor 2tak pake bensin campur etanol😂😂","1","0","2025-10-15T23:47:36.000Z","bombardiro045","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7220448048781100040","7561599244979110663","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/05f6054bffc1f0fc677dfa8b7f7136f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e192add1&x-expires=1763467200&x-signature=pMbHU3CIRyvBcOub0JMTp%2FShjd0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"besok besok bayar nya 10%uang 90%nya daun jengkol","1","0","2025-10-15T22:27:04.000Z","heyyoajasihh","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7167400850473387035","7561578504170865429","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0830650740e2dc08ed3645d37fd1506f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d7f84295&x-expires=1763467200&x-signature=KnE8WAxCMHQ9uWW9K%2Fl%2BS97uLxw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Muncul bukan mensejahterakan tapi memiskinkan rakyatnya","1","0","2025-10-15T21:01:53.000Z","kjm_owen","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6568829291961450497","7561556632279433991","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5d320928b2206e593ed405e86ae1c472~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1460c2ff&x-expires=1763467200&x-signature=x%2BXGpqE0Sre5gJT0DCPcPFg1vWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kalau metanol?","1","0","2025-10-15T18:47:05.000Z","_mimo68","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7033232280110007297","7561521918508368648","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c2d3aea0857680eca58eb6682396549d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f23a9c3&x-expires=1763467200&x-signature=BYQlMpcFXgNSqj7bz%2FLzBbQx78s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bayangin satu truck tanki bensin 18 ton,1.8 ton nya etanol anjayyyy😂","1","0","2025-10-15T16:29:10.000Z","alpisahrin710","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7318642144766919682","7561486379810816789","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7a550347198da9fc470f38da70461146~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e0063c12&x-expires=1763467200&x-signature=i%2FbyHojYEdENnmvIJsPY87SdEls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Gw bingung kenapa kok bs jd mentri kya gini???","1","0","2025-10-15T16:20:51.000Z","ndra_m.vlog","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7220836210128765958","7561484240639230736","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f0f141e5e491702cfd4195c77206e237~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0d9c5da1&x-expires=1763467200&x-signature=NvyTASZ843B0jDf4%2BDThL5gZvdA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bahlil ❌
Bahlul ✅","1","0","2025-10-15T15:47:44.000Z","inihafiz11","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6968338667026924546","7561475682656928528","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/137059d884e99b49d9bcea8cfca782e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8329b12a&x-expires=1763467200&x-signature=i5HjrffHECLp9JlvDSHEQHdTMIE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bukan bahlil tapi bahlul 😬","1","0","2025-10-15T15:30:20.000Z","m.rizal2977","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7080862631459816453","7561471240339538695","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/036edf5caabca52b4a594e5ae9ce958e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62312383&x-expires=1763467200&x-signature=Q10s9kyjpp8rHxW1uvA1a%2FwyYv0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bahlolot","1","0","2025-10-15T14:57:38.000Z","vinnsptr_","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7073642089015215130","7561462315703911176","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9821743bc085f46fad8493f144ab51ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=78fb77dd&x-expires=1763467200&x-signature=ff7t5CyBaRIhJb5s3Xh0j7ghde0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"terlalu pintar, parah nth lulusan dr mana","1","0","2025-10-15T14:32:04.000Z","tuan__dibangarna","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6922171099422508034","7561456229139251975","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7335470118371065863~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5c32e64&x-expires=1763467200&x-signature=P8Pha3ydwS1KcRmd35u8D7oZpDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gas demo turunkan bahlul🗿","1","0","2025-10-15T14:09:09.000Z","grand_ahok","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7118966377797485595","7561450312315208466","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/84a65c2595be860b8ce9cad6d5bca0b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7341d73d&x-expires=1763467200&x-signature=JMNlvWH2iHbseXyF3xPAo1poWeM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"orang yang gk punya pengetahuan, jadi pejabat yah gini jadinya","1","0","2025-10-15T13:49:16.000Z","zhy_27c","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6877837023161435137","7561445191854932743","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/9379cd99b8f8f6245de9840befcafc5a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=27976def&x-expires=1763467200&x-signature=pqxldFYMc1kMRXiTA7A3EZwYbVo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"make ni emang pemerintah 🗿","1","0","2025-10-15T13:45:03.000Z","deprin1234","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7450888947565675525","7561444089636668176","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e075534a004dbbba110afa2e13b52b27~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6bd98e5f&x-expires=1763467200&x-signature=Y9aHMugaibnGsZTrEW96ETt9g7A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"BAHLOL😹","1","0","2025-10-15T13:44:00.000Z","japan_empire16","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7266622930292704262","7561443834090013448","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b5b2d6a477e54a79183f15677c89df8b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=919a390b&x-expires=1763467200&x-signature=9bYsV%2FAA3x%2Brt12VxLVYcVYdsTI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"@bahlil.lahadalia kontaskol","1","0","2025-10-15T12:07:05.000Z","el_chapoo45","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7071238224911893531","7561418842230424328","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7071238627640442906~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ac4d4e8&x-expires=1763467200&x-signature=nMe7k7vzHyXLJqSpprLR%2Bqv6Gqo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Indonesia semakin mundur","1","0","2025-10-15T11:34:16.000Z","dar_new1","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7257408625742709762","7561410365294592789","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/768d86d7cf3109ee247b7009fb96f9cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0e29df01&x-expires=1763467200&x-signature=ejAYPY4s%2BMu88A1l%2BwG5GqknOmU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bener bang makin ngaco nengara udh g usah bayar pajak lah sekalian kompakin","1","0","2025-10-15T10:57:57.000Z","zoyy330","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7051197961909093377","7561401005998359313","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/535d512b7785640b3b33ed8f6454a242~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b29fdc10&x-expires=1763467200&x-signature=lo%2Fq%2BxHtWbQrhpV%2BEM1QKQVJpf4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"demo demo","1","0","2025-10-15T10:56:27.000Z","riswan2782","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7515740494933328912","7561400660768375559","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ca0fef61220cdfd9cf021017298bcf4f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=934df702&x-expires=1763467200&x-signature=X8FWmqsNjlR1B4bTqHs8M2FhWOU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂 dia ke kantin, waktu belajar kimia bg😂😂","1","0","2025-10-15T10:45:44.000Z","kingkon313","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6906432970485335041","7561397880717181704","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/366fc9b723db24041bef41ed3b42a72b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2a0a2340&x-expires=1763467200&x-signature=2gj7fyNxyp81vk7uBYSIy33KVaM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"hmm","1","0","2025-10-15T10:34:50.000Z","nnnfx15","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7009902243924558849","7561395067878654727","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/43fa1cb10f433aecf6a30bee96198e1b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e9d9bbf8&x-expires=1763467200&x-signature=UMHTWlGAOIk2fPkuqcdkwqJtld8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"josss josss ommmm emang ga enek atiii🔥🔥🔥","1","0","2025-10-15T10:22:15.000Z","rxking.135cc43","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7532550490140886034","7561391836573778696","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4897249bd250c4afe97d86340fd5ec42~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad41eb74&x-expires=1763467200&x-signature=gcNjat%2Fl82JpmfX0c3z0GR8Ns1I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"buat bandul jangkar bagus ngga sih ini orang?😌","1","0","2025-10-16T08:47:15.000Z","ocean_evergreen_marine","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7478410996185695233","7561738413822968597","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3346f812d1b8d5d5e35d5d78a56b362b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba01e6a1&x-expires=1763467200&x-signature=cC2FgsoEGPzVyjX%2BkQQZSqPNPAY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
